movie_title,release_date,genre,meta_mixed,meta_negative,meta_positive,metascore,user_mixed,user_negative,user_positive,userscore
X-Men Origins: Wolverine,1-May-09,"Action,Sci-Fi,Thriller,Fantasy",19,11,9,40,237,132,187,5.3
The Limits of Control,1-May-09,"Drama,Mystery,Thriller,Crime",11,8,3,41,5,8,20,6.4
Battle for Terra,1-May-09,"Action,Adventure,Sci-Fi,Thriller,War,Animation",5,4,10,54,8,7,20,6.6
The Merry Gentleman,1-May-09,Drama,5,4,10,55,2,0,5,7.3
Revanche,1-May-09,"Drama,Thriller,Romance,Crime",1,0,21,84,2,1,29,8.1
The Informers,24-Apr-09,"Drama,Thriller,Crime",4,19,2,20,6,5,10,5.8
Obsessed,24-Apr-09,"Drama,Thriller",7,5,0,25,24,34,46,5.6
The Soloist,24-Apr-09,"Biography,Drama,Music",12,0,21,61,21,12,49,6.9
Fighting,24-Apr-09,"Action,Drama,Sport",11,1,10,61,12,18,144,8.7
Il Divo,24-Apr-09,"Biography,Drama",0,0,17,81,6,6,28,7.2
Tyson,24-Apr-09,"Sport,Documentary",1,0,27,83,4,0,26,8.2
Earth,22-Apr-09,Documentary,3,0,23,72,10,6,15,6.3
Crank: High Voltage,17-Apr-09,"Action,Thriller,Crime",5,6,4,41,48,38,120,6.6
17 Again,17-Apr-09,"Drama,Comedy,Romance",13,5,9,48,72,31,85,5.9
Is Anybody There?,17-Apr-09,Drama,9,1,9,54,3,1,7,7.7
American Violet,17-Apr-09,Drama,9,1,8,56,1,0,3,8.3
Sleep Dealer,17-Apr-09,Sci-Fi,4,0,3,59,4,0,4,6.8
State of Play,17-Apr-09,"Drama,Mystery,Thriller",11,1,24,64,31,3,122,7.9
Every Little Step,17-Apr-09,"Music,Documentary",2,1,21,76,3,1,11,7.6
The Mysteries of Pittsburgh,10-Apr-09,"Adventure,Drama,Comedy",7,6,2,38,2,4,5,5.3
Dragonball: Evolution,10-Apr-09,"Action,Adventure,Sci-Fi,Thriller,Fantasy",6,2,2,45,25,214,51,2.4
Hannah Montana: The Movie,10-Apr-09,"Drama,Comedy,Romance,Music,Family",15,4,6,47,21,61,76,5.4
Observe and Report,10-Apr-09,"Drama,Comedy,Crime",10,6,19,54,40,27,67,6.2
Anvil! The Story of Anvil,10-Apr-09,"Biography,Music,Documentary",0,0,26,82,3,3,46,8.3
Lymelife,8-Apr-09,"Drama,Comedy",5,1,13,64,2,5,16,7.3
Gigantic,3-Apr-09,"Comedy,Romance",4,5,4,38,5,6,8,5.2
Fast & Furious,3-Apr-09,"Action,Drama,Thriller,Crime",12,8,8,46,106,37,154,6.4
Alien Trespass,3-Apr-09,"Sci-Fi,Thriller,Horror,Comedy",9,4,6,48,1,2,5,6.5
Bart Got a Room,3-Apr-09,Comedy,2,1,5,57,1,2,11,6.6
The Song of Sparrows,3-Apr-09,Drama,0,0,14,74,1,2,9,7.6
Adventureland,3-Apr-09,"Drama,Comedy,Romance",4,0,30,76,59,31,243,7.4
Sugar,3-Apr-09,"Drama,Sport",3,0,23,82,2,3,24,7.8
Forbidden Lie$,3-Apr-09,"Drama,Documentary",0,0,8,85,0,5,23,8.0
Tulpan,1-Apr-09,"Drama,Comedy",0,0,16,88,4,10,17,6.3
Spinning Into Butter,27-Mar-09,Drama,2,8,1,20,2,2,2,5.3
The Haunting in Connecticut,27-Mar-09,"Drama,Thriller,Horror",11,11,1,33,36,17,39,6.1
12 Rounds,27-Mar-09,"Action,Thriller,Crime",5,7,1,38,35,27,20,4.9
The Education of Charlie Banks,27-Mar-09,Drama,7,0,2,50,4,0,5,6.8
Monsters vs Aliens,27-Mar-09,"Action,Adventure,Sci-Fi,Comedy,Animation,Family",12,3,20,56,74,22,140,6.9
American Swing,27-Mar-09,Documentary,5,0,4,59,0,0,4,8.3
Shall We Kiss?,27-Mar-09,"Comedy,Romance",5,0,17,70,1,1,2,5.0
Goodbye Solo,27-Mar-09,Drama,0,0,25,89,11,2,31,7.5
Knowing,20-Mar-09,"Action,Sci-Fi,Drama,Mystery,Thriller",12,11,4,41,90,90,199,6.0
Skills Like This,20-Mar-09,Comedy,7,0,1,44,0,2,9,8.0
The Great Buck Howard,20-Mar-09,Comedy,10,0,15,63,7,1,19,7.2
Duplicity,20-Mar-09,"Thriller,Romance",9,1,24,69,34,41,45,5.1
"I Love You, Man",20-Mar-09,"Comedy,Romance",7,0,27,70,31,15,189,7.9
Sin Nombre,20-Mar-09,"Adventure,Drama,Thriller,Crime",2,0,20,77,4,4,51,8.1
The Edge of Love,13-Mar-09,"Biography,Drama,Romance,War",10,3,0,39,6,2,6,6.4
The Last House on the Left,13-Mar-09,"Drama,Thriller,Horror,Crime",6,9,12,42,33,24,54,6.1
Race to Witch Mountain,13-Mar-09,"Adventure,Sci-Fi,Thriller,Fantasy,Family",16,3,9,52,31,13,30,6.0
The Cake Eaters,13-Mar-09,"Drama,Romance",6,0,4,60,4,4,5,5.5
Sunshine Cleaning,13-Mar-09,"Drama,Comedy",10,0,22,61,20,13,45,6.3
Tokyo Sonata,13-Mar-09,Drama,1,0,21,80,1,1,18,8.3
Watchmen,6-Mar-09,"Action,Sci-Fi,Drama,Mystery,Thriller",14,6,19,56,169,203,1655,8.1
Phoebe in Wonderland,6-Mar-09,"Adventure,Drama,Fantasy,Comedy,Family",8,1,11,56,2,0,14,8.3
Tokyo!,6-Mar-09,Drama,6,0,12,63,5,0,8,7.5
Fados,6-Mar-09,"Musical,Documentary",1,0,7,70,3,3,9,6.9
Everlasting Moments,6-Mar-09,Drama,3,0,21,80,1,2,11,7.4
12,4-Mar-09,"Drama,Thriller,Crime,War",5,0,12,72,1,3,16,7.4
Red Riding Trilogy,3-Mar-09,"Drama,Mystery,Crime",5,0,10,77,11,1,18,7.1
Street Fighter: The Legend of Chun-Li,27-Feb-09,"Action,Adventure,Sci-Fi,Thriller",2,9,0,17,12,81,29,3.3
An American Affair,27-Feb-09,Drama,4,6,2,31,0,0,4,8.0
Crossing Over,27-Feb-09,Drama,15,10,6,38,10,5,9,5.5
Jonas Brothers: The 3D Concert Experience,27-Feb-09,"Music,Documentary",9,3,2,45,1,57,21,2.9
Fired Up!,20-Feb-09,Comedy,7,9,2,31,11,10,17,5.6
Madea Goes to Jail,20-Feb-09,"Drama,Comedy,Crime",11,0,2,50,6,16,13,4.9
Must Read After My Death,20-Feb-09,Documentary,2,0,10,75,0,1,4,7.4
Katyn,18-Feb-09,"Drama,History,War",1,0,16,81,4,5,26,7.2
Friday the 13th,13-Feb-09,Horror,15,13,1,34,97,51,141,6.3
Two Lovers,13-Feb-09,"Drama,Romance",5,1,27,74,6,5,89,8.6
Under the Sea 3D,13-Feb-09,Documentary,1,1,11,77,2,2,5,6.2
Gomorrah,13-Feb-09,"Drama,Crime",1,1,28,87,7,16,78,7.1
The Pink Panther 2,6-Feb-09,"Adventure,Mystery,Comedy,Crime",14,13,3,36,27,25,28,5.1
Push,6-Feb-09,"Action,Sci-Fi,Drama,Thriller",6,11,4,36,40,29,116,7.0
Confessions of a Shopaholic,6-Feb-09,"Comedy,Romance",9,16,5,38,25,28,24,5.1
Fanboys,6-Feb-09,"Adventure,Drama,Comedy",14,4,6,45,22,13,91,7.7
He's Just Not That Into You,6-Feb-09,"Drama,Comedy,Romance",20,4,8,47,32,14,38,6.0
The International,6-Feb-09,"Action,Mystery,Thriller,Crime",14,3,17,52,31,14,48,6.4
Coraline,6-Feb-09,"Adventure,Fantasy,Animation,Family",3,0,35,80,54,48,588,8.4
New in Town,30-Jan-09,"Comedy,Romance",7,21,4,29,16,13,14,5.3
The Uninvited,30-Jan-09,"Drama,Mystery,Thriller,Horror",12,5,7,43,27,9,41,6.5
Taken,30-Jan-09,"Action,Drama,Thriller,Crime",11,6,15,51,96,66,491,7.3
Service (Serbis),30-Jan-09,Drama,2,0,9,76,0,1,4,7.2
Outlander,23-Jan-09,"Action,Adventure,Sci-Fi",5,3,3,40,18,2,49,7.6
Donkey Punch,23-Jan-09,"Drama,Thriller",9,2,1,43,3,3,6,5.7
Underworld: Rise of the Lycans,23-Jan-09,"Action,Adventure,Thriller,Fantasy",7,4,3,44,48,16,121,7.1
Of Time and the City,21-Jan-09,"Biography,History,Documentary",1,0,8,81,5,4,6,5.9
Paul Blart: Mall Cop,16-Jan-09,"Action,Comedy,Crime,Family",13,7,4,39,67,81,89,5.0
Chandni Chowk to China,16-Jan-09,"Action,Adventure,Drama,Fantasy,Comedy,Musical",12,5,5,44,3,11,13,5.1
Hotel for Dogs,16-Jan-09,"Comedy,Family",15,2,8,51,12,21,28,5.5
My Bloody Valentine,16-Jan-09,"Mystery,Thriller,Horror,Crime",7,2,2,51,34,17,87,7.2
Notorious,16-Jan-09,"Biography,Drama,Music",12,2,18,60,38,13,23,5.6
Cherry Blossoms,16-Jan-09,"Drama,Romance",5,0,11,62,2,1,12,8.2
Bride Wars,9-Jan-09,"Comedy,Romance",5,23,2,24,35,53,23,4.1
The Unborn,9-Jan-09,"Mystery,Thriller,Horror",3,10,3,30,19,37,35,5.1
Not Easily Broken,9-Jan-09,"Drama,Romance",11,4,3,43,1,1,4,6.5
Silent Light,7-Jan-09,Drama,3,0,11,79,2,2,36,7.6
Good,31-Dec-08,Drama,11,2,3,40,3,6,7,4.9
Defiance,31-Dec-08,"Action,Drama,History,Thriller,War",16,0,18,58,30,48,95,5.8
Revolutionary Road,26-Dec-08,"Drama,Romance",9,1,28,69,33,27,178,7.4
The Spirit,25-Dec-08,"Action,Drama,Thriller,Fantasy,Crime",7,15,2,30,22,58,193,7.6
Bedtime Stories,25-Dec-08,"Fantasy,Comedy,Family",11,9,6,33,36,45,59,5.2
Marley & Me,25-Dec-08,"Drama,Comedy,Romance,Family",12,5,13,53,38,26,112,6.7
Valkyrie,25-Dec-08,"Drama,History,Thriller,War",16,1,19,56,59,46,161,6.3
Last Chance Harvey,25-Dec-08,"Drama,Romance",11,1,15,57,8,10,28,6.3
The Curious Case of Benjamin Button,25-Dec-08,"Drama,Mystery,Fantasy,Romance",10,1,26,70,77,84,453,7.3
Waltz with Bashir,25-Dec-08,"Biography,Drama,War,Animation",1,0,32,91,11,9,126,8.2
The Secret of the Grain,24-Dec-08,Drama,2,0,14,83,1,1,6,7.4
Seven Pounds,19-Dec-08,Drama,14,12,7,36,38,118,206,5.7
Yes Man,19-Dec-08,"Comedy,Romance",18,4,8,46,61,19,243,7.7
The Tale of Despereaux,19-Dec-08,"Adventure,Fantasy,Comedy,Animation,Family",10,3,12,53,18,14,31,6.4
The Class,19-Dec-08,Drama,1,0,30,92,15,13,77,7.4
Nothing But the Truth,17-Dec-08,"Drama,Thriller",3,1,8,64,9,2,17,6.9
The Wrestler,17-Dec-08,"Drama,Sport",3,0,33,81,27,16,310,8.2
Delgo,12-Dec-08,"Adventure,Fantasy,Comedy,Romance,Animation",4,6,0,27,2,16,7,3.4
Dark Streets,12-Dec-08,"Drama,Thriller",10,3,0,38,1,2,4,6.0
The Day the Earth Stood Still,12-Dec-08,"Sci-Fi,Drama,Thriller",20,7,7,40,76,86,76,4.7
Nothing Like the Holidays,12-Dec-08,"Drama,Comedy,Romance",12,2,10,50,0,0,5,8.0
Adam Resurrected,12-Dec-08,"Drama,War",4,1,3,58,1,3,5,5.6
Che,12-Dec-08,"Biography,Drama,History,War",7,2,15,64,9,9,40,7.0
Timecrimes,12-Dec-08,"Action,Adventure,Sci-Fi,Drama,Thriller",2,0,13,68,6,5,24,6.9
Doubt,12-Dec-08,"Drama,Mystery",9,1,26,68,18,6,136,7.9
What Doesn't Kill You,12-Dec-08,"Drama,Crime",1,0,9,71,0,4,10,5.5
Gran Torino,12-Dec-08,Drama,7,1,26,72,62,74,611,7.9
The Reader,10-Dec-08,"Drama,Romance",17,2,19,58,40,15,120,7.2
Wendy and Lucy,10-Dec-08,Drama,3,1,28,80,11,18,36,6.2
Nobel Son,5-Dec-08,"Drama,Thriller,Comedy,Crime",4,12,2,28,5,4,17,7.3
Punisher: War Zone,5-Dec-08,"Action,Drama,Thriller,Crime",10,12,2,30,47,42,86,6.0
Cadillac Records,5-Dec-08,"Biography,Drama,History,Romance,Music",7,2,21,65,11,3,26,7.3
Frost/Nixon,5-Dec-08,"Drama,History",3,0,35,80,14,11,147,7.8
Hunger,5-Dec-08,"Drama,History",3,0,22,82,13,5,94,7.8
Four Christmases,26-Nov-08,"Drama,Comedy,Romance",11,10,6,41,33,25,18,4.7
Transporter 3,26-Nov-08,"Action,Adventure,Thriller,Crime",12,5,9,51,50,16,35,5.8
Milk,26-Nov-08,"Biography,Drama",1,0,38,84,35,42,265,7.6
Lake City,21-Nov-08,Drama,5,6,1,29,2,4,7,5.2
Twilight,21-Nov-08,"Drama,Thriller,Fantasy,Romance",17,3,18,56,201,429,392,4.9
Bolt,21-Nov-08,"Adventure,Fantasy,Comedy,Animation,Family",8,1,20,67,35,20,314,8.3
The Betrayal - Nerakhoon,21-Nov-08,Documentary,0,0,10,78,0,1,7,8.3
Harvard Beats Yale 29-29,19-Nov-08,"Biography,Sport,War,Documentary",2,0,15,79,0,2,8,7.3
Australia,14-Nov-08,"Adventure,Drama,History,Romance,War",19,4,15,53,42,33,144,6.9
Quantum of Solace,14-Nov-08,"Action,Adventure,Thriller",22,2,24,58,243,87,312,6.3
A Christmas Tale,14-Nov-08,"Drama,Comedy",3,0,29,84,6,7,28,7.0
Slumdog Millionaire,12-Nov-08,"Drama,Romance",1,0,35,86,88,67,600,7.8
Repo! The Genetic Opera,7-Nov-08,"Sci-Fi,Horror,Musical",7,7,1,32,8,18,97,7.9
Soul Men,7-Nov-08,"Drama,Comedy,Music",10,2,11,49,5,2,5,6.2
The Boy in the Striped Pajamas,7-Nov-08,"Drama,Thriller,War",7,5,16,55,26,14,119,7.4
Madagascar: Escape 2 Africa,7-Nov-08,"Action,Adventure,Comedy,Animation,Family",9,1,15,61,60,12,129,6.9
Role Models,7-Nov-08,Comedy,6,2,25,61,35,6,188,8.3
JCVD,7-Nov-08,"Action,Drama,Crime",6,1,18,64,9,5,66,8.1
Pray the Devil Back to Hell,7-Nov-08,Documentary,0,0,15,78,0,1,6,7.1
The Haunting of Molly Hartley,31-Oct-08,"Drama,Thriller,Horror",5,5,0,28,6,17,11,4.6
My Name Is Bruce,31-Oct-08,"Horror,Comedy",6,7,1,36,5,4,17,6.9
Zack and Miri Make a Porno,31-Oct-08,"Drama,Comedy,Romance",16,2,15,56,47,30,127,6.6
Splinter,31-Oct-08,"Drama,Thriller,Horror",5,2,6,58,9,2,20,7.0
Eden Lake,31-Oct-08,"Thriller,Crime",1,1,5,65,17,17,47,6.4
Dear Zachary: A Letter to a Son About His Father,31-Oct-08,"Drama,Crime,Documentary",1,0,10,82,5,4,55,8.5
Saw V,24-Oct-08,"Thriller,Horror,Crime",4,9,0,20,76,77,110,5.6
Passengers,24-Oct-08,"Drama,Mystery,Thriller,Romance",5,2,1,40,14,8,22,6.4
Johnny Got His Gun,24-Oct-08,Drama,6,1,1,41,0,2,4,6.7
Pride and Glory,24-Oct-08,"Drama,Thriller,Crime",16,7,6,45,12,6,22,6.5
High School Musical 3: Senior Year,24-Oct-08,"Drama,Comedy,Romance,Family,Musical",12,2,12,57,24,66,74,5.0
Changeling,24-Oct-08,"Drama,History,Mystery,Thriller",12,3,23,63,27,12,165,7.8
"Synecdoche, New York",24-Oct-08,"Drama,Comedy",11,2,21,67,20,37,216,7.9
I've Loved You So Long,24-Oct-08,"Drama,Mystery",3,0,25,79,5,6,34,7.6
Let the Right One In,24-Oct-08,"Drama,Mystery,Thriller,Fantasy,Horror,Romance",1,0,29,82,19,35,477,8.7
Stranded: I've Come from a Plane That Crashed on the Mountains,22-Oct-08,Documentary,1,0,14,82,0,2,9,7.6
Filth and Wisdom,17-Oct-08,"Drama,Comedy,Romance,Music",6,14,1,26,3,8,13,6.0
Max Payne,17-Oct-08,"Action,Drama,Mystery,Thriller,Crime",9,14,2,31,78,108,103,5.2
Sex Drive,17-Oct-08,"Adventure,Comedy,Romance",16,2,6,49,18,6,46,7.2
W.,17-Oct-08,"Biography,Drama",21,1,14,56,30,36,38,5.1
The Secret Life of Bees,17-Oct-08,Drama,18,0,14,57,7,2,26,7.8
Breakfast with Scot,10-Oct-08,"Drama,Sport,Romance,Music",9,0,3,51,1,1,4,6.8
Quarantine,10-Oct-08,"Sci-Fi,Drama,Mystery,Thriller",9,1,4,53,36,40,72,5.9
Good Dick,10-Oct-08,"Drama,Comedy,Romance",4,2,5,54,3,2,7,6.0
Body of Lies,10-Oct-08,"Action,Drama,Thriller",15,1,21,57,48,11,124,7.1
City of Ember,10-Oct-08,"Adventure,Sci-Fi,Fantasy,Family",9,1,17,58,28,7,34,6.6
The Express,10-Oct-08,"Biography,Drama,Sport",13,0,14,58,3,1,15,8.2
Dung che sai duk,10-Oct-08,"Action,Drama",5,0,15,69,2,2,8,6.9
Happy-Go-Lucky,10-Oct-08,"Drama,Comedy",3,0,31,84,14,42,206,8.0
RocknRolla,8-Oct-08,"Action,Crime",9,4,15,53,33,15,254,8.4
An American Carol,3-Oct-08,"Fantasy,Comedy",5,7,0,20,10,92,126,5.6
How to Lose Friends & Alienate People,3-Oct-08,"Comedy,Romance",11,10,4,35,17,5,32,6.7
Beverly Hills Chihuahua,3-Oct-08,"Adventure,Drama,Comedy,Romance,Family",8,8,6,41,13,38,20,4.0
Blindness,3-Oct-08,"Drama,Mystery,Thriller,Romance",16,7,8,45,27,33,63,6.0
Religulous,3-Oct-08,"Comedy,Documentary",11,4,16,56,20,26,136,7.6
Flash of Genius,3-Oct-08,Drama,11,1,13,57,3,1,19,7.6
Nick and Norah's Infinite Playlist,3-Oct-08,"Drama,Comedy,Romance,Music",9,1,22,64,25,35,83,6.2
Rachel Getting Married,3-Oct-08,"Drama,Romance",3,1,32,82,25,79,128,5.7
Ballast,1-Oct-08,Drama,1,0,23,84,0,1,8,8.0
Miracle at St. Anna,26-Sep-08,"Action,Drama,Thriller,Crime,War",16,10,5,37,6,27,33,5.4
Forever Strong,26-Sep-08,"Drama,Sport",6,2,1,37,2,3,14,7.6
Nights in Rodanthe,26-Sep-08,"Drama,Romance",17,7,2,39,11,22,18,4.6
Eagle Eye,26-Sep-08,"Action,Mystery,Thriller",15,8,7,43,49,22,113,6.8
Choke,26-Sep-08,"Drama,Comedy",10,7,10,47,9,10,87,8.6
The Lucky Ones,26-Sep-08,"Drama,Comedy,War",11,2,12,53,0,2,14,7.5
Humboldt County,26-Sep-08,"Drama,Comedy",5,1,3,54,2,2,12,8.1
Hounddog,19-Sep-08,"Drama,Music",6,10,2,31,2,4,6,6.3
Elite Squad,19-Sep-08,"Drama,Thriller,Romance,Crime",1,4,2,33,8,16,174,8.5
My Best Friend's Girl,19-Sep-08,"Comedy,Romance",3,9,1,34,10,20,55,7.0
Igor,19-Sep-08,"Fantasy,Comedy,Animation,Family",8,6,5,40,19,16,25,5.7
Lakeview Terrace,19-Sep-08,"Drama,Thriller,Crime",18,4,7,47,26,48,49,4.9
Battle in Seattle,19-Sep-08,"Action,Drama",8,2,7,54,2,4,17,7.6
The Duchess,19-Sep-08,"Biography,Drama,History,Romance",11,1,22,62,11,4,49,7.5
Appaloosa,19-Sep-08,"Action,Drama,Crime,Western",6,1,25,64,24,23,49,5.9
Ghost Town,19-Sep-08,"Fantasy,Comedy,Romance",4,0,26,72,22,11,71,7.0
The Women,12-Sep-08,"Drama,Comedy",8,20,4,27,10,17,11,4.7
Righteous Kill,12-Sep-08,"Drama,Mystery,Thriller,Crime",18,8,1,36,25,31,31,4.9
The Family That Preys,12-Sep-08,Drama,7,2,5,49,0,5,42,8.6
Towelhead,12-Sep-08,Drama,14,4,14,57,4,5,15,6.5
Burn After Reading,12-Sep-08,"Drama,Comedy,Crime",11,1,25,63,90,64,256,6.6
Flow: For Love of Water,12-Sep-08,Documentary,2,0,9,67,1,0,4,7.8
Bangkok Dangerous,5-Sep-08,"Action,Thriller,Crime",7,9,0,24,22,22,25,5.3
Ping Pong Playa,5-Sep-08,"Sport,Comedy,Family",7,0,6,55,2,2,9,7.4
Mister Foe,5-Sep-08,"Drama,Romance",6,1,11,62,3,2,3,5.8
A Secret,5-Sep-08,"Drama,War",3,0,12,72,0,2,3,5.8
Disaster Movie,29-Aug-08,Comedy,2,10,0,15,8,278,34,1.4
College,29-Aug-08,Comedy,2,9,0,15,1,14,6,3.2
Babylon A.D.,29-Aug-08,"Action,Adventure,Sci-Fi,Thriller",4,10,1,26,49,45,33,4.6
Year of the Fish,29-Aug-08,"Fantasy,Romance,Animation",6,1,6,53,0,1,3,7.3
Sukiyaki Western Django,29-Aug-08,"Action,Western",8,1,4,55,5,5,14,6.5
I Served the King of England,29-Aug-08,"Drama,Comedy,Romance,War",5,0,21,72,3,1,12,8.2
Traitor,27-Aug-08,"Drama,Thriller,Crime",14,0,15,60,12,1,76,8.6
Death Race,22-Aug-08,"Action,Sci-Fi,Thriller",3,10,11,43,51,22,120,6.9
The Longshots,22-Aug-08,"Drama,Sport,Comedy,Family",11,2,6,52,2,2,5,6.7
Hamlet 2,22-Aug-08,Comedy,14,2,12,54,8,14,33,6.3
The House Bunny,22-Aug-08,"Comedy,Romance",8,3,11,55,24,17,31,5.8
Trouble the Water,22-Aug-08,Documentary,2,0,24,83,1,1,12,7.9
Momma's Man,22-Aug-08,Drama,2,0,15,84,2,4,4,5.0
The Rocker,20-Aug-08,"Comedy,Music",17,1,10,53,17,5,23,6.5
Star Wars: The Clone Wars,15-Aug-08,"Action,Adventure,Sci-Fi,Thriller,Animation",17,12,1,35,108,85,135,5.7
Mirrors,15-Aug-08,"Mystery,Thriller,Horror",6,6,1,35,34,24,50,6.0
Fly Me to the Moon 3D,15-Aug-08,"Adventure,Animation,Family",9,8,4,36,3,15,5,3.4
Henry Poole Is Here,15-Aug-08,"Drama,Comedy",14,5,6,44,1,2,18,7.0
Jack Brooks: Monster Slayer,15-Aug-08,"Action,Horror,Comedy",5,1,1,46,2,2,8,6.6
Vicky Cristina Barcelona,15-Aug-08,"Drama,Romance",4,2,30,70,41,32,183,7.0
The Girl Cut in Two,15-Aug-08,"Drama,Thriller",4,0,17,73,1,3,8,6.3
Tropic Thunder,13-Aug-08,"Action,Adventure,Comedy,War",9,0,30,71,88,72,421,7.3
Hell Ride,8-Aug-08,"Action,Adventure,Drama,Thriller",4,13,2,25,4,9,47,8.3
What We Do Is Secret,8-Aug-08,"Biography,Drama,Music",8,1,9,54,0,3,8,6.9
Red,8-Aug-08,"Drama,Thriller",3,0,4,61,0,1,8,6.9
Elegy,8-Aug-08,"Drama,Romance",9,1,22,66,18,7,39,6.9
Bottle Shock,6-Aug-08,"Drama,Comedy",13,2,11,56,14,6,12,5.9
The Sisterhood of the Traveling Pants 2,6-Aug-08,"Drama,Comedy,Romance",5,0,21,63,7,2,11,6.8
Pineapple Express,6-Aug-08,"Action,Thriller,Comedy,Crime",12,0,25,64,68,34,241,7.2
Patti Smith: Dream of Life,6-Aug-08,"Music,Documentary",4,0,11,66,0,2,4,7.0
The Mummy: Tomb of the Dragon Emperor,1-Aug-08,"Action,Adventure,Thriller,Fantasy",12,19,2,31,66,148,60,3.7
America the Beautiful,1-Aug-08,Documentary,4,4,5,40,1,2,2,5.0
Swing Vote,1-Aug-08,"Drama,Comedy",15,5,10,47,8,7,19,6.2
Sixty Six,1-Aug-08,"Biography,Drama,Comedy",7,0,4,57,1,0,3,7.5
Frozen River,1-Aug-08,"Drama,Crime",2,0,28,82,5,6,64,7.9
The X Files: I Want to Believe,25-Jul-08,"Sci-Fi,Drama,Mystery,Thriller",22,5,6,47,44,44,111,6.3
Step Brothers,25-Jul-08,Comedy,15,5,13,51,43,35,267,7.9
Baghead,25-Jul-08,"Drama,Horror,Comedy,Romance",8,2,13,62,5,2,5,5.9
Brideshead Revisited,25-Jul-08,"Drama,Romance",10,0,22,64,9,9,18,5.7
American Teen,25-Jul-08,Documentary,10,1,18,66,2,0,4,7.3
Man on Wire,25-Jul-08,"Crime,Documentary",0,0,31,89,13,6,116,8.3
Boy A,23-Jul-08,"Drama,Romance,Crime",3,0,19,75,3,0,24,8.1
Take,18-Jul-08,"Drama,Thriller,Crime",1,6,1,22,1,3,8,6.6
Space Chimps,18-Jul-08,"Adventure,Sci-Fi,Comedy,Animation,Family",6,9,3,36,15,36,21,4.3
Mamma Mia!,18-Jul-08,"Comedy,Romance,Musical",21,3,13,51,60,63,229,6.9
Felon,18-Jul-08,"Drama,Crime",5,0,5,58,6,4,41,7.8
Mad Detective,18-Jul-08,"Action,Thriller,Crime",3,0,4,68,2,1,5,7.3
Transsiberian,18-Jul-08,"Drama,Mystery,Thriller,Crime",4,0,17,72,14,5,34,6.8
The Dark Knight,18-Jul-08,"Action,Drama,Thriller,Crime",6,0,33,84,197,306,5128,8.9
Garden Party,11-Jul-08,Drama,4,5,1,31,1,3,2,4.3
August,11-Jul-08,Drama,4,4,2,39,2,0,5,6.9
Meet Dave,11-Jul-08,"Adventure,Sci-Fi,Comedy,Romance,Family",16,5,5,43,20,13,17,5.3
Journey to the Center of the Earth,11-Jul-08,"Action,Adventure,Sci-Fi,Thriller,Family",17,1,17,57,42,41,56,5.3
A Man Named Pearl,11-Jul-08,Documentary,3,0,5,63,0,0,4,8.5
Roman Polanski: Wanted and Desired,11-Jul-08,"Crime,Documentary",2,0,14,78,0,1,6,7.4
Hellboy II: The Golden Army,11-Jul-08,"Action,Adventure,Fantasy",1,0,35,78,66,30,275,7.5
Kabluey,4-Jul-08,Comedy,2,1,8,62,1,2,9,6.8
Gonzo: The Life and Work of Dr. Hunter S. Thompson,4-Jul-08,"Biography,Music,Documentary",3,0,25,73,2,1,13,7.6
The Wackness,3-Jul-08,"Drama,Comedy,Romance",12,0,18,61,9,1,25,7.4
Hancock,2-Jul-08,"Action,Fantasy,Crime",16,7,14,49,151,72,278,6.4
Tell No One,2-Jul-08,"Drama,Mystery,Thriller,Crime",0,0,30,82,14,6,56,7.5
Wanted,27-Jun-08,"Action,Thriller,Crime",8,2,28,64,104,271,278,4.7
Trumbo,27-Jun-08,"Biography,Documentary",2,1,15,71,0,1,4,6.0
WALL-E,27-Jun-08,"Adventure,Sci-Fi,Romance,Animation,Family",0,0,39,95,114,111,2332,8.9
The Love Guru,20-Jun-08,"Sport,Comedy,Romance",10,21,2,24,11,65,37,4.0
Get Smart,20-Jun-08,"Action,Adventure,Comedy",16,2,16,54,70,26,178,7.0
Brick Lane,20-Jun-08,Drama,9,0,16,61,2,2,4,5.8
Medicine for Melancholy,20-Jun-08,"Drama,Romance",6,0,7,63,1,4,11,6.4
Kit Kittredge: An American Girl,20-Jun-08,"Drama,Family",6,1,20,63,2,4,34,8.0
The Happening,13-Jun-08,"Sci-Fi,Drama,Mystery,Thriller",17,18,3,34,105,281,354,5.7
Quid Pro Quo,13-Jun-08,"Drama,Thriller",6,1,6,55,0,2,8,6.5
The Incredible Hulk,13-Jun-08,"Action,Sci-Fi,Thriller",14,0,24,61,222,58,651,7.2
Beauty in Trouble,13-Jun-08,"Drama,Comedy",2,0,11,75,0,1,4,6.4
Chris & Don. A Love Story,13-Jun-08,"Biography,Romance,Documentary",0,0,19,81,0,3,9,7.9
My Winnipeg,13-Jun-08,"Drama,History,Documentary",0,0,25,84,2,4,13,7.0
Encounters at the End of the World,11-Jun-08,Documentary,1,0,24,80,4,4,29,7.5
The Promotion,6-Jun-08,Comedy,9,3,9,51,4,1,5,7.0
Mother of Tears,6-Jun-08,"Thriller,Fantasy,Horror",2,6,10,52,8,1,10,6.5
You Don't Mess with the Zohan,6-Jun-08,"Action,Drama,Comedy",17,6,14,54,64,95,123,5.3
The Go-Getter,6-Jun-08,"Drama,Comedy",4,0,8,69,1,1,7,7.6
